State_ID,date,state,hospitalizedCurrently,hospitalizedCumulative,recovered,hospitalizedDischarged,dateChecked
4031,20201226,WY,146.0,1039.0,40423.0,,2020-12-26T00:00:00Z
4032,20201225,AK,105.0,983.0,,,2020-12-24T03:59:00Z
4033,20201225,AL,2465.0,31954.0,193149.0,,2020-12-25T11:00:00Z
4034,20201225,AR,1062.0,10927.0,186425.0,,2020-12-25T00:00:00Z
4035,20201225,AS,,,,,2020-12-01T00:00:00Z
4036,20201225,AZ,4226.0,34977.0,,71139.0,2020-12-25T00:00:00Z
4037,20201225,CA,19771.0,,,,2020-12-25T02:59:00Z
4038,20201225,CO,1169.0,17839.0,,17159.0,2020-12-25T01:59:00Z
4039,20201225,CT,1200.0,,,,2020-12-23T20:30:00Z
4040,20201225,DC,250.0,,19740.0,,2020-12-23T00:00:00Z
4041,20201225,DE,404.0,,,,2020-12-24T18:00:00Z
4042,20201225,FL,5457.0,61922.0,,,2020-12-23T23:59:00Z
4043,20201225,GA,4216.0,40630.0,,,2020-12-25T14:50:00Z
4044,20201225,GU,17.0,,6743.0,,2020-12-25T04:45:00Z
4045,20201225,HI,64.0,1711.0,,,2020-12-24T05:59:00Z
4046,20201225,IA,600.0,,225156.0,,2020-12-25T00:00:00Z
4047,20201225,ID,433.0,5357.0,53535.0,,2020-12-24T19:00:00Z
4048,20201225,IL,4352.0,,,,2020-12-25T00:00:00Z
4049,20201225,IN,2918.0,33664.0,,320167.0,2020-12-24T23:59:00Z
4050,20201225,KS,1014.0,6424.0,,4286.0,2020-12-23T10:00:00Z
4051,20201225,KY,1644.0,12827.0,35478.0,,2020-12-23T00:00:00Z
4052,20201225,LA,1633.0,,247501.0,,2020-12-24T13:00:00Z
4053,20201225,MA,2095.0,15905.0,229910.0,,2020-12-23T23:59:00Z
4054,20201225,MD,1721.0,25541.0,9272.0,,2020-12-25T10:00:00Z
4055,20201225,ME,187.0,1020.0,11107.0,,2020-12-24T23:59:00Z
4056,20201225,MI,3108.0,,284731.0,,2020-12-23T00:00:00Z
4057,20201225,MN,1048.0,21105.0,381269.0,,2020-12-23T17:00:00Z
4058,20201225,MO,2862.0,,,,2020-12-25T00:59:00Z
4059,20201225,MP,,4.0,29.0,,2020-12-23T00:00:00Z
4060,20201225,MS,1377.0,8039.0,154669.0,,2020-12-24T00:00:00Z
4061,20201225,MT,241.0,3406.0,70176.0,,2020-12-24T01:59:00Z
4062,20201225,NC,3043.0,,,403488.0,2020-12-23T12:00:00Z
4063,20201225,ND,122.0,3472.0,87367.0,,2020-12-24T01:59:00Z
4064,20201225,NE,538.0,5088.0,98973.0,,2020-12-24T19:30:00Z
4065,20201225,NH,298.0,894.0,32324.0,,2020-12-24T09:00:00Z
4066,20201225,NJ,3669.0,46202.0,,53412.0,2020-12-25T00:00:00Z
4067,20201225,NM,774.0,9159.0,59178.0,,2020-12-25T17:30:00Z
4068,20201225,NV,1885.0,,,,2020-12-25T00:00:00Z
4069,20201225,NY,6950.0,,,98350.0,2020-12-24T14:00:00Z
4070,20201225,OH,4494.0,36345.0,489808.0,,2020-12-24T14:00:00Z
4071,20201225,OK,1729.0,15912.0,234967.0,,
4072,20201225,OR,530.0,6168.0,,,2020-12-24T03:01:00Z
4073,20201225,PA,5925.0,,371943.0,,2020-12-25T12:00:00Z
4074,20201225,PR,475.0,,60901.0,,2020-12-25T00:00:00Z
4075,20201225,RI,442.0,6131.0,,5041.0,2020-12-28T16:31:00Z
4076,20201225,SC,1766.0,13776.0,141962.0,,2020-12-22T23:59:00Z
4077,20201225,SD,312.0,5503.0,88018.0,,2020-12-23T14:00:00Z
4078,20201225,TN,3092.0,14044.0,462694.0,,2020-12-24T18:00:00Z
4079,20201225,TX,10868.0,,1332913.0,,2020-12-25T16:40:00Z
4080,20201225,UT,605.0,10406.0,204844.0,,2020-12-24T10:24:00Z
4081,20201225,VA,2478.0,17450.0,,29131.0,2020-12-24T17:00:00Z
4082,20201225,VI,,,1824.0,,2020-12-25T13:10:00Z
4083,20201225,VT,23.0,,4442.0,,2020-12-23T23:59:00Z
4084,20201225,WA,1200.0,13908.0,,,2020-12-24T02:59:00Z
4085,20201225,WI,1243.0,20703.0,431428.0,,2020-12-25T00:00:00Z
4086,20201225,WV,702.0,,53729.0,,2020-12-24T23:59:00Z
4087,20201225,WY,146.0,1027.0,40258.0,,2020-12-23T00:00:00Z
4088,20201224,AK,105.0,983.0,,,2020-12-24T03:59:00Z
4089,20201224,AL,2542.0,31954.0,193149.0,,2020-12-24T11:00:00Z
4090,20201224,AR,1093.0,10879.0,184335.0,,2020-12-24T00:00:00Z
4091,20201224,AS,,,,,2020-12-01T00:00:00Z
4092,20201224,AZ,4221.0,34520.0,,70221.0,2020-12-24T00:00:00Z
4093,20201224,CA,19771.0,,,,2020-12-24T02:59:00Z
4094,20201224,CO,1260.0,17793.0,,16994.0,2020-12-24T01:59:00Z
4095,20201224,CT,1200.0,,,,2020-12-23T20:30:00Z
4096,20201224,DC,250.0,,19740.0,,2020-12-23T00:00:00Z
4097,20201224,DE,426.0,,,,2020-12-23T18:00:00Z
4098,20201224,FL,5619.0,61922.0,,,2020-12-23T23:59:00Z
4099,20201224,GA,4240.0,40539.0,,,2020-12-24T16:22:00Z
4100,20201224,GU,20.0,,6743.0,,2020-12-23T05:00:00Z
4101,20201224,HI,67.0,1703.0,,,2020-12-23T05:59:00Z
4102,20201224,IA,625.0,,224817.0,,2020-12-24T00:00:00Z
4103,20201224,ID,433.0,5316.0,52799.0,,2020-12-23T19:00:00Z
4104,20201224,IL,4488.0,,,,2020-12-24T00:00:00Z
4105,20201224,IN,3013.0,33465.0,,314963.0,2020-12-23T23:59:00Z
4106,20201224,KS,1014.0,6424.0,,4286.0,2020-12-23T10:00:00Z
4107,20201224,KY,1644.0,12827.0,35478.0,,2020-12-23T00:00:00Z
4108,20201224,LA,1633.0,,247501.0,,2020-12-24T13:00:00Z
4109,20201224,MA,2095.0,15905.0,229910.0,,2020-12-23T23:59:00Z
4110,20201224,MD,1760.0,25072.0,9197.0,,2020-12-24T10:00:00Z
4111,20201224,ME,187.0,1015.0,11078.0,,2020-12-23T23:59:00Z
4112,20201224,MI,3108.0,,284731.0,,2020-12-23T00:00:00Z
4113,20201224,MN,1048.0,21105.0,381269.0,,2020-12-22T17:00:00Z
4114,20201224,MO,2749.0,,,,2020-12-24T00:59:00Z
4115,20201224,MP,,4.0,29.0,,2020-12-23T00:00:00Z
4116,20201224,MS,1377.0,8039.0,154669.0,,2020-12-23T00:00:00Z
4117,20201224,MT,241.0,3406.0,70176.0,,2020-12-24T01:59:00Z
4118,20201224,NC,3043.0,,,403488.0,2020-12-23T12:00:00Z
4119,20201224,ND,122.0,3472.0,87367.0,,2020-12-24T01:59:00Z
4120,20201224,NE,572.0,5064.0,96706.0,,2020-12-23T21:30:00Z
4121,20201224,NH,298.0,894.0,32324.0,,2020-12-24T09:00:00Z
4122,20201224,NJ,3802.0,46038.0,,52902.0,2020-12-24T00:00:00Z
4123,20201224,NM,811.0,9118.0,58917.0,,2020-12-24T20:05:00Z
4124,20201224,NV,1908.0,,,,2020-12-24T00:00:00Z
4125,20201224,NY,6928.0,,,97600.0,2020-12-23T14:00:00Z
4126,20201224,OH,4494.0,36345.0,489808.0,,2020-12-24T14:00:00Z
4127,20201224,OK,1836.0,15912.0,234967.0,,2020-12-24T00:00:00Z
4128,20201224,OR,579.0,6122.0,,,2020-12-23T03:01:00Z
4129,20201224,PA,6077.0,,371943.0,,2020-12-24T12:00:00Z
4130,20201224,PR,534.0,,59690.0,,2020-12-24T00:00:00Z
4131,20201224,RI,442.0,6131.0,,5041.0,2020-12-28T16:31:00Z
4132,20201224,SC,1766.0,13776.0,141962.0,,2020-12-22T23:59:00Z
4133,20201224,SD,312.0,5503.0,88018.0,,2020-12-23T14:00:00Z
4134,20201224,TN,3173.0,14044.0,462694.0,,2020-12-24T18:00:00Z
4135,20201224,TX,10724.0,,1326975.0,,2020-12-24T16:05:00Z
4136,20201224,UT,605.0,10406.0,204844.0,,2020-12-24T10:24:00Z
4137,20201224,VA,2577.0,17389.0,,28940.0,2020-12-23T17:00:00Z
4138,20201224,VI,,,1817.0,,2020-12-24T03:23:00Z
4139,20201224,VT,23.0,,4442.0,,2020-12-23T23:59:00Z
4140,20201224,WA,1202.0,13617.0,,,2020-12-23T02:59:00Z
4141,20201224,WI,1243.0,20647.0,428208.0,,2020-12-24T00:00:00Z
4142,20201224,WV,739.0,,53054.0,,2020-12-23T23:59:00Z
4143,20201224,WY,161.0,1027.0,40258.0,,2020-12-23T00:00:00Z
4144,20201223,AK,111.0,961.0,,,2020-12-23T03:59:00Z
4145,20201223,AL,2535.0,31651.0,193149.0,,2020-12-23T11:00:00Z
4146,20201223,AR,1110.0,10826.0,182024.0,,2020-12-23T00:00:00Z
4147,20201223,AS,,,,,2020-12-01T00:00:00Z
4148,20201223,AZ,4163.0,34112.0,,69298.0,2020-12-23T00:00:00Z
4149,20201223,CA,19361.0,,,,2020-12-23T00:00:00Z
4150,20201223,CO,1336.0,17642.0,,16807.0,2020-12-23T01:59:00Z
4151,20201223,CT,1155.0,,,,2020-12-22T20:30:00Z
4152,20201223,DC,253.0,,19514.0,,2020-12-22T00:00:00Z
4153,20201223,DE,454.0,,,,2020-12-22T18:00:00Z
4154,20201223,FL,5590.0,61617.0,,,2020-12-22T23:59:00Z
4155,20201223,GA,4157.0,40139.0,,,2020-12-23T14:50:00Z
4156,20201223,GU,21.0,,6707.0,,2020-12-23T05:00:00Z
4157,20201223,HI,67.0,1703.0,,,2020-12-22T05:59:00Z
4158,20201223,IA,644.0,,222079.0,,2020-12-23T00:00:00Z
4159,20201223,ID,345.0,5267.0,51996.0,,2020-12-22T19:00:00Z
4160,20201223,IL,4593.0,,,,2020-12-23T00:00:00Z
4161,20201223,IN,3123.0,33214.0,,308573.0,2020-12-22T23:59:00Z
4162,20201223,KS,1014.0,6424.0,,4286.0,2020-12-23T10:00:00Z
4163,20201223,KY,1644.0,12827.0,35478.0,,2020-12-23T00:00:00Z
4164,20201223,LA,1675.0,,247501.0,,2020-12-23T13:00:00Z
4165,20201223,MA,2066.0,15372.0,206843.0,,2020-12-22T23:59:00Z
4166,20201223,MD,1776.0,25072.0,9197.0,,2020-12-23T10:00:00Z
4167,20201223,ME,187.0,1000.0,11039.0,,2020-12-22T23:59:00Z
4168,20201223,MI,3108.0,,284731.0,,2020-12-23T00:00:00Z
4169,20201223,MN,1073.0,20963.0,379512.0,,2020-12-22T17:00:00Z
4170,20201223,MO,2716.0,,,,2020-12-23T00:59:00Z
4171,20201223,MP,,4.0,29.0,,2020-12-20T00:00:00Z
4172,20201223,MS,1377.0,8039.0,154669.0,,2020-12-22T00:00:00Z
4173,20201223,MT,251.0,3360.0,69555.0,,2020-12-23T01:59:00Z
4174,20201223,NC,3043.0,,,403488.0,2020-12-23T12:00:00Z
4175,20201223,ND,118.0,3436.0,87091.0,,2020-12-23T01:59:00Z
4176,20201223,NE,566.0,5036.0,96359.0,,2020-12-22T21:30:00Z
4177,20201223,NH,305.0,892.0,31426.0,,2020-12-23T09:00:00Z
4178,20201223,NJ,3841.0,45807.0,,52422.0,2020-12-23T00:00:00Z
4179,20201223,NM,809.0,9007.0,57980.0,,2020-12-23T17:50:00Z
4180,20201223,NV,2001.0,,,,
4181,20201223,NY,6864.0,,,96857.0,2020-12-22T14:00:00Z
4182,20201223,OH,4694.0,36025.0,479387.0,,2020-12-23T14:00:00Z
4183,20201223,OK,1728.0,15678.0,231522.0,,2020-12-23T00:00:00Z
4184,20201223,OR,579.0,6014.0,,,2020-12-21T03:01:00Z
4185,20201223,PA,6142.0,,360316.0,,2020-12-23T12:00:00Z
4186,20201223,PR,537.0,,58562.0,,2020-12-23T00:00:00Z
4187,20201223,RI,442.0,6131.0,,5041.0,2020-12-23T13:00:00Z
4188,20201223,SC,1671.0,13672.0,140452.0,,2020-12-21T23:59:00Z
4189,20201223,SD,337.0,5492.0,87337.0,,2020-12-22T14:00:00Z
4190,20201223,TN,3162.0,13970.0,455586.0,,2020-12-23T18:00:00Z
4191,20201223,TX,10574.0,,1311851.0,,2020-12-23T17:25:00Z
4192,20201223,UT,615.0,10327.0,200943.0,,2020-12-23T11:27:00Z
4193,20201223,VA,2586.0,17271.0,,28330.0,2020-12-22T17:00:00Z
4194,20201223,VI,,,1802.0,,2020-12-23T10:28:00Z
4195,20201223,VT,29.0,,4380.0,,2020-12-22T23:59:00Z
4196,20201223,WA,774.0,13590.0,,,2020-12-22T02:59:00Z
4197,20201223,WI,1243.0,20519.0,424946.0,,2020-12-23T00:00:00Z
4198,20201223,WV,737.0,,51916.0,,2020-12-22T23:59:00Z
4199,20201223,WY,161.0,1027.0,40258.0,,2020-12-23T00:00:00Z
4200,20201222,AK,121.0,948.0,,,2020-12-22T03:59:00Z
4201,20201222,AL,2527.0,31305.0,183625.0,,2020-12-22T11:00:00Z
4202,20201222,AR,1103.0,10651.0,179706.0,,2020-12-22T00:00:00Z
4203,20201222,AS,,,,,2020-12-01T00:00:00Z
4204,20201222,AZ,4019.0,33619.0,,68476.0,2020-12-22T00:00:00Z
4205,20201222,CA,18961.0,,,,2020-12-22T02:59:00Z
4206,20201222,CO,1358.0,17481.0,,16656.0,2020-12-22T01:59:00Z
4207,20201222,CT,1159.0,,,,2020-12-21T20:30:00Z
4208,20201222,DC,256.0,,19275.0,,2020-12-21T00:00:00Z
4209,20201222,DE,433.0,,,,2020-12-21T18:00:00Z
4210,20201222,FL,5634.0,61279.0,,,2020-12-21T23:59:00Z
4211,20201222,GA,4137.0,39836.0,,,2020-12-22T14:50:00Z
4212,20201222,GU,23.0,,6668.0,,2020-12-22T03:30:00Z
4213,20201222,HI,49.0,1679.0,,,2020-12-21T05:59:00Z
4214,20201222,IA,651.0,,219071.0,,2020-12-22T00:00:00Z
4215,20201222,ID,345.0,5208.0,51421.0,,2020-12-21T19:00:00Z
4216,20201222,IL,4571.0,,,,2020-12-22T00:00:00Z
4217,20201222,IN,3064.0,32992.0,,302456.0,2020-12-21T11:59:00Z
4218,20201222,KS,630.0,6267.0,,4184.0,2020-12-21T10:00:00Z
4219,20201222,KY,1631.0,12675.0,35118.0,,2020-12-22T00:00:00Z
4220,20201222,LA,1647.0,,232725.0,,2020-12-22T13:00:00Z
4221,20201222,MA,2004.0,15372.0,206843.0,,2020-12-22T23:59:00Z
4222,20201222,MD,1717.0,24955.0,9128.0,,2020-12-22T10:00:00Z
4223,20201222,ME,185.0,985.0,10884.0,,2020-12-21T23:59:00Z
4224,20201222,MI,3156.0,,284731.0,,2020-12-22T00:00:00Z
4225,20201222,MN,1060.0,20816.0,376354.0,,2020-12-21T17:00:00Z
4226,20201222,MO,2703.0,,,,2020-12-22T00:59:00Z
4227,20201222,MP,,4.0,29.0,,2020-12-20T00:00:00Z
4228,20201222,MS,1340.0,8039.0,154669.0,,2020-12-21T00:00:00Z
4229,20201222,MT,253.0,3332.0,69101.0,,2020-12-22T01:59:00Z
4230,20201222,NC,3001.0,,,403488.0,2020-12-22T11:45:00Z
4231,20201222,ND,135.0,3421.0,86776.0,,2020-12-22T01:59:00Z
4232,20201222,NE,582.0,5013.0,95171.0,,2020-12-21T21:30:00Z
4233,20201222,NH,297.0,889.0,30867.0,,2020-12-22T09:00:00Z
4234,20201222,NJ,3735.0,45544.0,,51994.0,2020-12-22T00:00:00Z
4235,20201222,NM,810.0,8947.0,56844.0,,2020-12-22T17:59:00Z
4236,20201222,NV,1996.0,,,,
4237,20201222,NY,6661.0,,,96185.0,2020-12-21T14:00:00Z
4238,20201222,OH,4829.0,35594.0,467570.0,,2020-12-22T14:00:00Z
4239,20201222,OK,1759.0,15404.0,228191.0,,2020-12-22T00:00:00Z
4240,20201222,OR,595.0,5940.0,,,2020-12-21T03:01:00Z
4241,20201222,PA,6151.0,,348646.0,,2020-12-22T12:00:00Z
4242,20201222,PR,535.0,,57458.0,,2020-12-22T00:00:00Z
4243,20201222,RI,440.0,6059.0,,4980.0,2020-12-22T13:00:00Z
4244,20201222,SC,1586.0,13507.0,138745.0,,2020-12-20T23:59:00Z
4245,20201222,SD,341.0,5461.0,86501.0,,2020-12-21T14:00:00Z
4246,20201222,TN,3112.0,13876.0,447996.0,,2020-12-22T18:00:00Z
4247,20201222,TX,10299.0,,1297294.0,,2020-12-22T19:05:00Z
4248,20201222,UT,586.0,10218.0,196951.0,,2020-12-22T11:21:00Z
4249,20201222,VA,2166.0,17083.0,,28175.0,2020-12-21T17:00:00Z
4250,20201222,VI,,,1785.0,,2020-12-22T15:13:00Z
4251,20201222,VT,43.0,,4310.0,,2020-12-21T23:59:00Z
4252,20201222,WA,1207.0,13515.0,,,2020-12-21T02:59:00Z
4253,20201222,WI,1274.0,20355.0,421506.0,,2020-12-22T00:00:00Z
4254,20201222,WV,739.0,,50702.0,,2020-12-21T23:59:00Z
4255,20201222,WY,161.0,1023.0,40128.0,,2020-12-22T00:00:00Z
4256,20201221,AK,123.0,937.0,,,2020-12-21T03:59:00Z
4257,20201221,AL,2526.0,30994.0,183625.0,,2020-12-21T11:00:00Z
4258,20201221,AR,1078.0,10570.0,177629.0,,2020-12-21T00:00:00Z
4259,20201221,AS,,,,,2020-12-01T00:00:00Z
4260,20201221,AZ,3925.0,33195.0,,67734.0,2020-12-21T00:00:00Z
4261,20201221,CA,18359.0,,,,2020-12-21T02:59:00Z
4262,20201221,CO,1386.0,17228.0,,16508.0,2020-12-21T01:59:00Z
4263,20201221,CT,1143.0,,,,2020-12-20T20:30:00Z
4264,20201221,DC,238.0,,19067.0,,2020-12-20T00:00:00Z
4265,20201221,DE,419.0,,,,2020-12-20T18:00:00Z
4266,20201221,FL,5512.0,60953.0,,,2020-12-20T23:59:00Z
4267,20201221,GA,3960.0,39502.0,,,2020-12-21T14:50:00Z
4268,20201221,GU,25.0,,6660.0,,2020-12-21T04:45:00Z
4269,20201221,HI,49.0,1679.0,,,2020-12-20T05:59:00Z
4270,20201221,IA,644.0,,214741.0,,2020-12-21T00:00:00Z
4271,20201221,ID,467.0,5155.0,50950.0,,2020-12-20T19:00:00Z
4272,20201221,IL,4460.0,,,,2020-12-21T00:00:00Z
4273,20201221,IN,2967.0,32710.0,,295682.0,2020-12-20T11:59:00Z
4274,20201221,KS,630.0,6267.0,,4184.0,2020-12-21T10:00:00Z
4275,20201221,KY,1580.0,12515.0,34704.0,,2020-12-21T00:00:00Z
4276,20201221,LA,1590.0,,232725.0,,2020-12-21T13:00:00Z
4277,20201221,MA,1991.0,15372.0,206843.0,,2020-12-20T23:59:00Z
4278,20201221,MD,1676.0,24758.0,9128.0,,2020-12-21T10:00:00Z
4279,20201221,ME,170.0,980.0,10837.0,,2020-12-20T23:59:00Z
4280,20201221,MI,3179.0,,284731.0,,2020-12-21T00:00:00Z
4281,20201221,MN,1040.0,20629.0,373301.0,,2020-12-20T17:00:00Z
4282,20201221,MO,2729.0,,,,2020-12-21T00:59:00Z
4283,20201221,MP,,4.0,29.0,,2020-12-20T00:00:00Z
4284,20201221,MS,1307.0,8039.0,154669.0,,2020-12-20T00:00:00Z
4285,20201221,MT,253.0,3280.0,68440.0,,2020-12-21T01:59:00Z
4286,20201221,NC,2817.0,,,403488.0,2020-12-21T12:05:00Z
4287,20201221,ND,158.0,3400.0,86233.0,,2020-12-21T01:59:00Z
4288,20201221,NE,582.0,4992.0,93640.0,,2020-12-20T21:00:00Z
4289,20201221,NH,278.0,889.0,30044.0,,2020-12-21T09:00:00Z
4290,20201221,NJ,3607.0,45284.0,,51746.0,2020-12-21T00:00:00Z
4291,20201221,NM,796.0,8846.0,55803.0,,2020-12-21T17:52:00Z
4292,20201221,NV,1996.0,,,,
4293,20201221,NY,6331.0,,,95779.0,2020-12-20T14:00:00Z
4294,20201221,OH,4758.0,35048.0,454354.0,,2020-12-21T14:00:00Z
4295,20201221,OK,1704.0,15358.0,224672.0,,2020-12-21T00:00:00Z
4296,20201221,OR,602.0,5837.0,,,2020-12-20T00:00:00Z
4297,20201221,PA,6090.0,,343789.0,,2020-12-21T12:00:00Z
4298,20201221,PR,520.0,,57407.0,,2020-12-21T00:00:00Z
4299,20201221,RI,429.0,5986.0,,4927.0,2020-12-21T13:00:00Z
4300,20201221,SC,1523.0,13466.0,137590.0,,2020-12-19T23:59:00Z
4301,20201221,SD,344.0,5429.0,85320.0,,2020-12-20T14:00:00Z
4302,20201221,TN,2995.0,13796.0,438036.0,,2020-12-21T18:00:00Z
4303,20201221,TX,10009.0,,1279067.0,,2020-12-21T18:10:00Z
4304,20201221,UT,584.0,10102.0,194475.0,,2020-12-21T11:03:00Z
4305,20201221,VA,2442.0,16948.0,,27887.0,2020-12-20T17:00:00Z
4306,20201221,VI,,,1752.0,,2020-12-20T09:15:00Z
4307,20201221,VT,27.0,,4236.0,,2020-12-20T23:59:00Z
4308,20201221,WA,1175.0,13391.0,,,2020-12-19T02:59:00Z
4309,20201221,WI,1308.0,20168.0,418587.0,,2020-12-21T00:00:00Z
4310,20201221,WV,695.0,,49331.0,,2020-12-20T23:59:00Z
4311,20201221,WY,162.0,1018.0,39820.0,,2020-12-21T00:00:00Z
4312,20201220,AK,127.0,935.0,,,2020-12-20T03:59:00Z
4313,20201220,AL,2337.0,30224.0,183625.0,,2020-12-20T11:00:00Z
4314,20201220,AR,1061.0,10502.0,175387.0,,2020-12-20T00:00:00Z
4315,20201220,AS,,,,,2020-12-01T00:00:00Z
4316,20201220,AZ,3899.0,33037.0,,66981.0,2020-12-20T00:00:00Z
4317,20201220,CA,17750.0,,,,2020-12-20T02:59:00Z
4318,20201220,CO,1398.0,17171.0,,16372.0,2020-12-20T01:59:00Z
4319,20201220,CT,1167.0,,,,2020-12-17T20:30:00Z
4320,20201220,DC,235.0,,18989.0,,2020-12-19T00:00:00Z
4321,20201220,DE,410.0,,,,2020-12-19T18:00:00Z
4322,20201220,FL,5235.0,60791.0,,,2020-12-19T23:59:00Z
4323,20201220,GA,3787.0,39412.0,,,2020-12-20T14:50:00Z
4324,20201220,GU,25.0,,6613.0,,2020-12-20T04:45:00Z
4325,20201220,HI,52.0,1655.0,,,2020-12-19T05:59:00Z
4326,20201220,IA,639.0,,213641.0,,2020-12-20T00:00:00Z
4327,20201220,ID,467.0,5121.0,50324.0,,2020-12-19T19:00:00Z
4328,20201220,IL,4389.0,,,,2020-12-20T00:00:00Z
4329,20201220,IN,2932.0,32496.0,,287402.0,2020-12-19T11:59:00Z
4330,20201220,KS,688.0,6175.0,,4125.0,2020-12-18T10:00:00Z
4331,20201220,KY,1607.0,12483.0,34608.0,,2020-12-20T00:00:00Z
4332,20201220,LA,1534.0,,232725.0,,2020-12-20T13:00:00Z
4333,20201220,MA,1919.0,15372.0,206843.0,,2020-12-19T23:59:00Z
4334,20201220,MD,1662.0,24623.0,9114.0,,2020-12-20T10:00:00Z
4335,20201220,ME,162.0,979.0,10794.0,,2020-12-19T23:59:00Z
4336,20201220,MI,3284.0,,284731.0,,2020-12-19T00:00:00Z
4337,20201220,MN,1144.0,20547.0,369912.0,,2020-12-19T17:00:00Z
4338,20201220,MO,2757.0,,,,2020-12-20T00:59:00Z
4339,20201220,MP,,4.0,29.0,,2020-12-18T00:00:00Z
4340,20201220,MS,1319.0,7901.0,148466.0,,2020-12-19T00:00:00Z
4341,20201220,MT,258.0,3261.0,67435.0,,2020-12-20T01:59:00Z
4342,20201220,NC,2748.0,,,365273.0,2020-12-20T11:30:00Z
4343,20201220,ND,156.0,3394.0,86013.0,,2020-12-20T01:59:00Z
4344,20201220,NE,598.0,4977.0,92195.0,,2020-12-19T21:00:00Z
4345,20201220,NH,261.0,889.0,28978.0,,2020-12-20T09:00:00Z
4346,20201220,NJ,3574.0,45182.0,,51440.0,2020-12-20T00:00:00Z
4347,20201220,NM,820.0,8733.0,54357.0,,2020-12-20T17:50:00Z
4348,20201220,NV,1924.0,,,,
4349,20201220,NY,6185.0,,,94579.0,2020-12-19T14:00:00Z
4350,20201220,OH,4758.0,34747.0,447442.0,,2020-12-20T14:00:00Z
4351,20201220,OK,1704.0,15309.0,222874.0,,2020-12-20T00:00:00Z
4352,20201220,OR,602.0,5837.0,,,2020-12-19T03:01:00Z
4353,20201220,PA,6074.0,,334578.0,,2020-12-20T13:00:00Z
4354,20201220,PR,540.0,,55454.0,,2020-12-20T00:00:00Z
4355,20201220,RI,459.0,5822.0,,4761.0,2020-12-21T16:42:00Z
4356,20201220,SC,1471.0,13444.0,136505.0,,2020-12-18T23:59:00Z
4357,20201220,SD,345.0,5411.0,85096.0,,2020-12-19T14:00:00Z
4358,20201220,TN,2978.0,13745.0,434977.0,,2020-12-20T18:00:00Z
4359,20201220,TX,9856.0,,1269014.0,,2020-12-20T14:40:00Z
4360,20201220,UT,582.0,10039.0,192591.0,,2020-12-20T10:41:00Z
4361,20201220,VA,2405.0,16878.0,,27780.0,2020-12-19T17:00:00Z
4362,20201220,VI,,,1752.0,,2020-12-20T09:15:00Z
4363,20201220,VT,24.0,,4155.0,,2020-12-19T23:59:00Z
4364,20201220,WA,1175.0,13391.0,,,2020-12-19T02:59:00Z
4365,20201220,WI,1268.0,20120.0,415922.0,,2020-12-20T00:00:00Z
4366,20201220,WV,693.0,,48580.0,,2020-12-19T23:59:00Z
4367,20201220,WY,157.0,1007.0,39080.0,,2020-12-20T00:00:00Z
4368,20201219,AK,146.0,935.0,,,2020-12-19T03:59:00Z
4369,20201219,AL,2318.0,30224.0,183625.0,,2020-12-19T11:00:00Z
4370,20201219,AR,1061.0,10487.0,173832.0,,2020-12-19T00:00:00Z
4371,20201219,AS,,,,,2020-12-01T00:00:00Z
4372,20201219,AZ,4014.0,32676.0,,66132.0,2020-12-19T00:00:00Z
4373,20201219,CA,17398.0,,,,2020-12-19T02:59:00Z
4374,20201219,CO,1433.0,17130.0,,16240.0,2020-12-19T01:59:00Z
4375,20201219,CT,1167.0,,,,2020-12-17T20:30:00Z
4376,20201219,DC,248.0,,18893.0,,2020-12-18T00:00:00Z
4377,20201219,DE,411.0,,,,2020-12-18T18:00:00Z
4378,20201219,FL,5086.0,60643.0,,,2020-12-18T23:59:00Z
4379,20201219,GA,3679.0,39310.0,,,2020-12-19T14:50:00Z
4380,20201219,GU,26.0,,6613.0,,2020-12-19T08:00:00Z
4381,20201219,HI,52.0,1655.0,,,2020-12-18T05:59:00Z
4382,20201219,IA,679.0,,212379.0,,2020-12-19T00:00:00Z
4383,20201219,ID,467.0,5086.0,49914.0,,2020-12-18T19:00:00Z
4384,20201219,IL,4624.0,,,,2020-12-19T00:00:00Z
4385,20201219,IN,2932.0,32271.0,,284558.0,2020-12-18T11:59:00Z
4386,20201219,KS,688.0,6175.0,,4125.0,2020-12-18T10:00:00Z
4387,20201219,KY,1655.0,12445.0,34517.0,,2020-12-19T00:00:00Z
4388,20201219,LA,1547.0,,232725.0,,2020-12-18T13:00:00Z
4389,20201219,MA,1927.0,15372.0,206843.0,,2020-12-18T23:59:00Z
4390,20201219,MD,1635.0,24422.0,9098.0,,2020-12-19T10:00:00Z
4391,20201219,ME,191.0,971.0,10766.0,,2020-12-18T23:59:00Z
4392,20201219,MI,3284.0,,284731.0,,2020-12-19T00:00:00Z
4393,20201219,MN,1144.0,20468.0,365620.0,,2020-12-18T17:00:00Z
4394,20201219,MO,2721.0,,,,2020-12-19T00:59:00Z
4395,20201219,MP,,4.0,29.0,,2020-12-18T00:00:00Z
4396,20201219,MS,1319.0,7901.0,148466.0,,2020-12-18T00:00:00Z
4397,20201219,MT,267.0,3248.0,67271.0,,2020-12-19T01:59:00Z
4398,20201219,NC,2846.0,,,365273.0,2020-12-19T11:20:00Z
4399,20201219,ND,154.0,3387.0,85672.0,,2020-12-19T01:59:00Z
